Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27,No,Travel_Rarely,619,Human Resources,5,2,Medical,1,1308,2,Male,46,3,2,Healthcare Representative,2,Single,7542,25558,2,Y,No,15,3,3,80,0,9,6,3,8,5,3,4
33,No,Travel_Rarely,735,Sales,14,2,Life Sciences,1,1309,4,Male,35,4,2,Manager,2,Single,8037,21995,5,Y,No,16,4,1,80,2,12,2,4,11,1,9,2
24,No,Travel_Rarely,1432,Research & Development,17,2,Medical,1,1310,4,Male,60,3,2,Human Resources,1,Single,6806,11180,8,Y,No,12,4,2,80,0,6,0,3,4,4,3,4
34,No,Travel_Rarely,839,Sales,3,2,Life Sciences,1,1311,2,Female,98,3,1,Research Director,2,Married,6773,18595,0,Y,Yes,18,3,3,80,0,18,2,3,6,4,0,5
40,No,Travel_Rarely,568,Research & Development,4,3,Medical,1,1312,1,Female,69,4,1,Laboratory Technician,4,Single,4508,25740,0,Y,No,13,3,3,80,1,21,3,3,4,3,3,4
43,No,Travel_Frequently,311,Sales,16,2,Medical,1,1313,4,Male,59,3,1,Healthcare Representative,4,Single,4226,19137,6,Y,No,11,3,1,80,2,23,6,4,11,2,0,5
38,No,Non-Travel,1235,Human Resources,16,2,Human Resources,1,1314,2,Male,98,4,1,Manufacturing Director,2,Married,5015,17473,5,Y,Yes,17,3,4,80,2,17,6,3,10,4,2,2
39,Yes,Travel_Rarely,1131,Research & Development,21,2,Life Sciences,1,1315,2,Male,36,2,1,Sales Executive,4,Married,6248,5750,1,Y,Yes,22,3,1,80,0,20,3,3,5,2,4,0
24,No,Travel_Rarely,903,Research & Development,26,5,Life Sciences,1,1316,2,Female,42,4,1,Healthcare Representative,3,Married,3635,13881,3,Y,Yes,13,3,4,80,3,5,0,3,4,4,3,3
31,No,Travel_Rarely,576,Research & Development,25,4,Medical,1,1317,4,Female,33,1,4,Sales Representative,2,Married,11755,21606,0,Y,Yes,14,3,4,80,1,10,0,3,4,4,4,4
32,No,Travel_Rarely,973,Research & Development,4,2,Medical,1,1318,4,Male,79,3,1,Sales Executive,3,Divorced,5880,18819,1,Y,Yes,15,4,4,80,0,15,3,3,8,5,1,6
24,No,Travel_Rarely,559,Human Resources,19,3,Marketing,1,1319,4,Female,32,3,1,Manufacturing Director,2,Married,4850,6929,2,Y,No,11,3,3,80,0,8,6,4,3,2,2,0
26,No,Travel_Rarely,352,Research & Development,26,2,Life Sciences,1,1320,4,Male,41,3,1,Manager,2,Single,4941,16796,7,Y,No,21,3,3,80,1,9,6,2,7,2,5,3
25,No,Travel_Frequently,851,Research & Development,17,3,Life Sciences,1,1321,3,Male,94,3,2,Human Resources,3,Divorced,7685,20344,3,Y,No,21,3,4,80,1,7,4,3,4,0,1,3
40,No,Travel_Rarely,1080,Research & Development,13,1,Medical,1,1322,2,Female,56,3,2,Research Director,2,Divorced,7919,22656,4,Y,No,19,3,4,80,0,21,4,4,8,3,2,3
46,No,Travel_Rarely,953,Sales,26,3,Life Sciences,1,1323,3,Male,79,4,1,Research Scientist,4,Single,5936,7813,8,Y,No,17,3,3,80,3,26,0,2,4,4,0,4
35,No,Non-Travel,335,Research & Development,22,3,Technical Degree,1,1324,2,Male,46,4,2,Laboratory Technician,3,Married,8507,3724,1,Y,No,12,3,4,80,1,15,5,3,4,4,1,4
48,Yes,Travel_Frequently,1429,Sales,23,4,Medical,1,1325,4,Male,61,4,3,Healthcare Representative,2,Married,10324,26761,5,Y,Yes,23,3,3,80,2,29,4,4,7,2,2,1
47,No,Travel_Rarely,577,Research & Development,26,2,Marketing,1,1326,4,Male,80,4,2,Sales Representative,4,Single,7105,3494,7,Y,No,11,3,4,80,1,30,6,4,4,4,2,1
56,No,Travel_Rarely,778,Research & Development,24,4,Medical,1,1327,3,Female,46,3,2,Laboratory Technician,3,Divorced,9193,20363,1,Y,No,24,3,3,80,1,40,0,3,10,2,4,4
52,No,Travel_Rarely,1143,Research & Development,28,4,Marketing,1,1328,1,Female,63,4,2,Sales Representative,3,Single,9964,23812,2,Y,Yes,21,3,1,80,0,33,2,1,8,7,0,2
35,Yes,Travel_Frequently,315,Sales,1,2,Life Sciences,1,1329,4,Female,64,4,1,Healthcare Representative,4,Divorced,5564,22437,9,Y,Yes,12,3,4,80,1,20,2,2,6,4,5,4
59,No,Travel_Frequently,954,Sales,12,3,Marketing,1,1330,1,Male,53,3,3,Manager,2,Married,12965,10437,9,Y,No,13,3,4,80,3,40,2,3,7,3,1,5
56,No,Travel_Rarely,234,Research & Development,4,2,Life Sciences,1,1331,2,Male,83,3,3,Manager,2,Married,10426,9160,1,Y,No,22,3,1,80,1,37,0,2,6,4,0,3
34,No,Travel_Rarely,1004,Human Resources,11,2,Medical,1,1332,3,Male,47,4,2,Manufacturing Director,3,Single,8032,10575,0,Y,No,13,3,2,80,0,13,0,2,8,8,1,2
31,No,Travel_Frequently,1252,Research & Development,5,2,Life Sciences,1,1333,1,Male,79,3,1,Research Director,1,Single,5563,25593,1,Y,Yes,18,3,4,80,0,14,4,3,7,3,0,2
48,Yes,Travel_Rarely,509,Research & Development,2,3,Medical,1,1334,1,Female,75,3,4,Human Resources,2,Single,12819,2284,2,Y,Yes,15,3,2,80,3,27,4,3,8,3,1,1
41,No,Travel_Rarely,1417,Research & Development,17,3,Life Sciences,1,1335,4,Female,77,2,2,Research Scientist,2,Single,9029,17315,3,Y,No,19,3,1,80,0,20,4,4,7,3,1,5
52,No,Travel_Rarely,1369,Research & Development,8,5,Life Sciences,1,1336,1,Male,62,3,1,Human Resources,4,Married,6630,7083,4,Y,No,13,4,4,80,2,33,1,2,5,5,5,5
51,Yes,Travel_Rarely,185,Sales,6,2,Human Resources,1,1337,1,Female,56,4,2,Manufacturing Director,1,Divorced,11597,22378,8,Y,No,16,3,2,80,1,35,0,2,5,5,2,5
20,No,Travel_Rarely,655,Research & Development,21,5,Life Sciences,1,1338,2,Female,30,3,2,Manager,1,Married,4918,10491,2,Y,No,14,3,4,80,0,1,5,4,1,1,1,1
54,No,Travel_Frequently,1498,Sales,29,2,Marketing,1,1339,3,Male,88,2,3,Sales Representative,3,Married,12975,2900,7,Y,No,18,3,4,80,1,38,2,3,12,3,0,1
57,Yes,Non-Travel,477,Human Resources,9,4,Other,1,1340,4,Female,39,3,1,Manufacturing Director,4,Married,6804,3459,0,Y,Yes,22,3,3,80,0,37,6,3,9,3,2,4
43,No,Travel_Rarely,1174,Sales,13,3,Life Sciences,1,1341,4,Male,54,3,1,Research Director,4,Divorced,4706,15680,0,Y,No,11,3,2,80,1,27,6,4,8,2,1,3
40,No,Travel_Rarely,341,Research & Development,11,2,Medical,1,1342,1,Male,86,3,2,Research Director,2,Divorced,7838,21305,3,Y,Yes,14,3,3,80,0,19,2,4,5,3,1,2
56,No,Travel_Rarely,1417,Sales,29,4,Life Sciences,1,1343,2,Male,95,3,4,Sales Executive,3,Single,14761,4533,0,Y,No,17,3,3,80,1,37,1,3,6,2,5,3
32,Yes,Travel_Rarely,1019,Sales,16,3,Life Sciences,1,1344,1,Male,44,4,1,Research Director,2,Divorced,5949,8579,2,Y,No,19,3,2,80,0,12,1,3,4,4,3,4
21,No,Travel_Rarely,365,Research & Development,16,3,Life Sciences,1,1345,1,Male,57,3,3,Laboratory Technician,1,Married,10617,19189,8,Y,Yes,23,3,2,80,0,6,2,3,6,4,2,1
46,No,Non-Travel,1243,Sales,27,3,Human Resources,1,1346,4,Male,42,3,2,Healthcare Representative,4,Divorced,9877,9595,1,Y,Yes,11,4,3,80,2,25,0,3,6,6,4,4
39,No,Travel_Rarely,811,Sales,2,3,Life Sciences,1,1347,1,Male,43,4,3,Research Director,3,Married,9907,20612,5,Y,Yes,18,3,4,80,0,19,2,3,5,5,0,2
42,No,Travel_Rarely,1371,Research & Development,10,3,Medical,1,1348,1,Female,95,3,2,Manager,2,Married,9324,3921,1,Y,Yes,12,3,4,80,0,25,2,3,9,5,3,5
30,No,Travel_Rarely,169,Sales,12,4,Medical,1,1349,2,Female,63,2,2,Manufacturing Director,2,Single,7773,6972,0,Y,No,14,3,1,80,1,12,5,2,5,3,1,3
35,No,Travel_Frequently,156,Sales,8,1,Technical Degree,1,1350,4,Female,54,3,2,Manufacturing Director,1,Single,7336,4387,4,Y,No,14,3,4,80,1,14,6,3,8,4,4,3
50,No,Travel_Frequently,138,Research & Development,11,3,Life Sciences,1,1351,3,Male,83,3,4,Manufacturing Director,4,Married,13890,12730,7,Y,No,24,3,2,80,0,31,1,1,7,4,1,5
33,No,Non-Travel,900,Research & Development,10,4,Medical,1,1352,2,Male,41,4,1,Manager,1,Divorced,4632,16830,2,Y,No,18,3,2,80,3,17,1,3,8,2,4,2
59,No,Travel_Frequently,1141,Research & Development,13,1,Medical,1,1353,2,Male,38,4,2,Sales Representative,2,Married,9809,3996,4,Y,No,21,3,1,80,1,40,6,4,4,4,2,3
19,No,Travel_Rarely,831,Research & Development,25,2,Medical,1,1354,2,Male,60,3,1,Healthcare Representative,4,Married,3496,6825,8,Y,No,12,3,2,80,0,4,4,2,4,3,3,2
52,No,Travel_Rarely,924,Research & Development,17,4,Human Resources,1,1355,4,Male,82,2,1,Research Director,4,Divorced,5897,7282,6,Y,No,17,3,3,80,1,32,1,3,9,5,2,5
59,No,Travel_Rarely,855,Sales,7,3,Marketing,1,1356,1,Female,72,2,3,Sales Representative,1,Married,12663,15869,1,Y,No,13,3,1,80,0,40,5,2,7,7,1,1
51,No,Travel_Rarely,451,Research & Development,24,3,Life Sciences,1,1357,3,Female,67,3,1,Research Director,4,Single,7142,20887,6,Y,No,19,3,1,80,0,35,5,4,5,2,1,4
47,No,Travel_Rarely,1421,Research & Development,3,2,Medical,1,1358,4,Female,71,3,3,Manufacturing Director,1,Single,11169,17451,3,Y,No,15,3,4,80,3,26,6,4,6,6,2,1
30,No,Travel_Rarely,382,Research & Development,20,3,Life Sciences,1,1359,1,Male,77,3,2,Research Director,4,Single,8554,2104,6,Y,Yes,24,3,4,80,1,12,2,4,7,7,0,4
30,No,Travel_Rarely,209,Research & Development,13,2,Life Sciences,1,1360,2,Male,96,3,5,Manager,4,Divorced,14751,25246,3,Y,No,22,3,3,80,2,13,5,4,9,1,1,5
35,No,Travel_Rarely,1116,Sales,19,3,Medical,1,1361,4,Female,95,4,1,Laboratory Technician,3,Divorced,5117,10630,1,Y,No,18,3,3,80,0,17,4,3,1,1,0,1
49,No,Travel_Rarely,1303,Research & Development,7,4,Life Sciences,1,1362,1,Male,45,4,1,Research Director,4,Single,7008,19905,4,Y,No,15,3,4,80,0,28,2,2,13,8,1,4
49,No,Travel_Frequently,643,Research & Development,9,2,Medical,1,1363,3,Male,45,3,1,Sales Representative,2,Single,6374,3351,3,Y,No,11,4,4,80,0,32,0,3,8,6,4,2
52,Yes,Travel_Rarely,124,Human Resources,19,3,Other,1,1364,3,Male,60,3,3,Healthcare Representative,3,Divorced,11787,4698,3,Y,Yes,19,3,3,80,0,32,0,3,7,6,3,7
56,Yes,Travel_Rarely,942,Sales,13,5,Life Sciences,1,1365,1,Male,87,3,2,Manufacturing Director,1,Divorced,7523,21996,8,Y,No,20,3,4,80,1,35,6,3,7,3,0,3
46,No,Travel_Rarely,890,Sales,22,4,Technical Degree,1,1366,4,Male,57,2,1,Sales Executive,2,Married,6253,18892,8,Y,No,21,3,1,80,1,28,1,3,10,2,2,2
46,No,Travel_Rarely,837,Sales,8,4,Medical,1,1367,2,Female,33,3,4,Laboratory Technician,1,Married,12278,17300,3,Y,No,22,3,3,80,1,25,4,2,7,5,3,7
33,No,Travel_Rarely,156,Research & Development,22,3,Medical,1,1368,1,Female,39,2,4,Research Scientist,1,Single,11723,7310,3,Y,No,17,3,4,80,1,16,5,2,11,4,1,6
27,No,Travel_Rarely,279,Sales,18,4,Marketing,1,1369,2,Male,80,3,3,Research Director,2,Married,8651,8190,3,Y,Yes,14,3,2,80,1,9,3,3,9,4,0,2
47,No,Travel_Rarely,331,Sales,29,1,Life Sciences,1,1370,3,Male,47,3,1,Research Director,1,Single,5485,15166,3,Y,No,17,4,2,80,2,27,0,2,3,3,3,3
42,Yes,Travel_Rarely,442,Human Resources,23,2,Medical,1,1371,1,Female,76,3,2,Healthcare Representative,3,Divorced,7980,19658,9,Y,No,15,3,3,80,0,27,5,3,11,5,1,2
56,No,Travel_Rarely,576,Sales,2,2,Life Sciences,1,1372,3,Male,61,3,3,Healthcare Representative,2,Married,11650,4822,5,Y,No,20,4,2,80,2,40,6,3,6,4,1,3
37,No,Travel_Rarely,675,Research & Development,18,3,Life Sciences,1,1373,2,Male,59,3,2,Manufacturing Director,1,Divorced,8551,18447,1,Y,Yes,24,3,2,80,1,21,0,3,5,5,3,5
22,No,Travel_Rarely,554,Research & Development,18,4,Technical Degree,1,1374,2,Male,65,2,1,Sales Executive,1,Married,4497,5921,3,Y,Yes,19,3,1,80,1,3,0,2,3,3,0,3
18,No,Travel_Rarely,1355,Research & Development,11,3,Marketing,1,1375,1,Male,38,3,1,Sales Executive,4,Divorced,2479,19243,4,Y,No,12,3,3,80,2,0,0,4,0,0,0,0
47,No,Travel_Rarely,388,Research & Development,1,3,Life Sciences,1,1376,1,Female,65,3,5,Manager,4,Married,16386,13019,5,Y,No,14,3,2,80,0,26,1,1,8,5,1,4
20,Yes,Travel_Rarely,1336,Research & Development,14,4,Life Sciences,1,1377,1,Female,58,3,1,Manufacturing Director,1,Married,4414,3547,4,Y,Yes,16,3,4,80,1,1,4,3,1,1,1,1
31,No,Travel_Rarely,357,Research & Development,16,3,Medical,1,1378,3,Male,45,4,3,Manufacturing Director,2,Married,9777,4076,1,Y,Yes,21,3,3,80,3,15,0,3,9,6,3,3
47,No,Travel_Rarely,629,Sales,11,3,Life Sciences,1,1379,2,Male,50,3,2,Laboratory Technician,3,Single,8771,15962,0,Y,No,15,3,3,80,1,31,5,1,6,4,2,5
21,No,Travel_Rarely,786,Sales,1,3,Medical,1,1380,2,Male,93,3,3,Human Resources,1,Divorced,9392,18820,2,Y,No,11,4,2,80,2,4,5,2,4,4,2,4
35,No,Travel_Rarely,1028,Sales,7,3,Life Sciences,1,1381,3,Male,95,3,2,Laboratory Technician,1,Married,8471,24469,2,Y,Yes,19,3,2,80,0,19,6,2,14,3,1,6
54,No,Travel_Frequently,328,Research & Development,29,1,Medical,1,1382,1,Female,88,4,2,Research Director,1,Married,8120,15908,0,Y,No,19,3,1,80,1,39,1,3,5,5,0,4
42,No,Travel_Frequently,1349,Research & Development,16,5,Life Sciences,1,1383,4,Female,57,4,1,Research Scientist,4,Divorced,5724,5657,7,Y,No,13,3,4,80,2,24,4,4,10,3,1,2
18,No,Travel_Frequently,695,Research & Development,14,2,Life Sciences,1,1384,1,Male,84,3,3,Manufacturing Director,2,Divorced,10206,19146,2,Y,No,14,4,1,80,0,0,4,3,0,0,0,0
32,No,Travel_Rarely,534,Research & Development,15,1,Medical,1,1385,4,Female,60,3,1,Sales Executive,1,Married,6253,2735,8,Y,No,14,4,1,80,1,15,6,3,5,3,3,4
26,No,Travel_Rarely,981,Sales,14,4,Medical,1,1386,4,Female,62,2,3,Healthcare Representative,4,Divorced,10320,9214,1,Y,No,20,3,4,80,0,10,3,3,7,2,0,4
32,No,Travel_Rarely,1120,Research & Development,28,3,Other,1,1387,3,Female,89,4,2,Research Scientist,1,Single,8049,25968,0,Y,No,18,3,2,80,0,11,2,1,10,8,2,3
41,No,Travel_Rarely,501,Human Resources,21,3,Technical Degree,1,1388,2,Male,70,3,2,Sales Executive,1,Single,9663,13856,3,Y,No,16,3,1,80,1,21,0,1,8,3,2,6
21,No,Travel_Rarely,721,Sales,11,3,Life Sciences,1,1389,2,Male,75,4,2,Sales Executive,2,Married,8274,6094,1,Y,No,12,3,3,80,2,6,1,4,6,6,4,5
29,Yes,Travel_Rarely,187,Research & Development,16,3,Life Sciences,1,1390,2,Female,78,3,1,Research Scientist,4,Married,4776,24978,8,Y,No,14,3,1,80,3,10,4,2,7,3,2,2
54,Yes,Non-Travel,683,Sales,19,2,Technical Degree,1,1391,2,Male,94,3,2,Healthcare Representative,3,Married,8604,6728,0,Y,Yes,11,3,4,80,1,37,3,4,9,3,0,1
54,Yes,Travel_Rarely,408,Research & Development,17,3,Technical Degree,1,1392,3,Female,71,4,1,Human Resources,2,Married,6663,5729,2,Y,No,13,4,1,80,2,38,2,2,7,1,2,7
23,No,Travel_Frequently,1005,Research & Development,27,3,Marketing,1,1393,4,Female,52,4,5,Manager,3,Married,16877,9241,8,Y,No,14,4,1,80,1,2,4,3,2,2,2,2
56,No,Travel_Rarely,442,Sales,26,4,Life Sciences,1,1394,2,Female,56,2,5,Manufacturing Director,4,Divorced,15784,19460,2,Y,No,18,3,3,80,1,35,4,4,7,6,4,7
41,Yes,Travel_Rarely,535,Research & Development,6,3,Other,1,1395,4,Male,61,3,1,Laboratory Technician,4,Married,5463,12472,0,Y,No,13,3,4,80,2,22,0,3,6,2,2,2
28,Yes,Travel_Rarely,276,Research & Development,11,5,Life Sciences,1,1396,3,Female,32,3,1,Research Director,3,Divorced,3669,3830,1,Y,No,15,3,3,80,1,11,2,3,8,5,1,6
30,No,Travel_Rarely,238,Research & Development,17,1,Medical,1,1397,1,Male,89,3,2,Laboratory Technician,4,Divorced,7559,12090,3,Y,Yes,11,3,2,80,1,10,2,3,10,6,4,2
51,No,Travel_Frequently,293,Research & Development,9,3,Technical Degree,1,1398,3,Female,46,3,5,Sales Executive,2,Single,15677,19057,1,Y,Yes,23,4,4,80,0,36,6,3,8,6,4,3
42,No,Travel_Rarely,1309,Sales,18,3,Life Sciences,1,1399,2,Male,61,3,2,Manufacturing Director,1,Single,8332,18932,3,Y,No,14,3,1,80,2,22,1,2,6,3,2,4
24,No,Travel_Rarely,1341,Research & Development,17,4,Technical Degree,1,1400,1,Male,36,3,2,Healthcare Representative,3,Married,5419,16432,7,Y,No,12,3,3,80,0,7,3,3,5,4,0,5
21,No,Travel_Frequently,1287,Research & Development,12,1,Life Sciences,1,1401,3,Female,98,2,2,Healthcare Representative,1,Divorced,7234,2895,8,Y,No,14,3,3,80,0,3,6,2,3,0,3,3
25,Yes,Travel_Rarely,1284,Research & Development,23,3,Other,1,1402,3,Male,87,3,1,Healthcare Representative,3,Single,5537,20953,0,Y,No,15,4,4,80,1,10,5,3,6,3,2,2
37,No,Non-Travel,1042,Sales,22,4,Life Sciences,1,1403,4,Male,69,3,2,Research Director,1,Single,7712,19297,1,Y,No,13,3,3,80,3,21,1,4,10,1,1,5
46,No,Travel_Rarely,624,Research & Development,22,2,Human Resources,1,1404,3,Female,77,3,1,Research Director,1,Divorced,6131,19560,1,Y,No,24,3,4,80,2,26,3,3,10,1,2,6
27,No,Travel_Rarely,1165,Human Resources,5,4,Life Sciences,1,1405,1,Male,80,3,2,Manufacturing Director,2,Married,7089,9273,4,Y,No,16,3,2,80,0,9,6,3,9,4,1,3
51,No,Travel_Rarely,1014,Sales,11,1,Medical,1,1406,3,Female,86,1,1,Human Resources,1,Single,6784,8696,2,Y,Yes,22,3,4,80,1,34,1,4,6,4,3,4
43,Yes,Travel_Rarely,309,Research & Development,4,4,Medical,1,1407,2,Male,66,3,2,Sales Executive,3,Single,8469,23249,7,Y,Yes,12,3,4,80,3,27,3,3,5,2,1,1
58,No,Travel_Rarely,840,Sales,27,4,Medical,1,1408,4,Female,84,3,3,Healthcare Representative,1,Divorced,12814,22690,6,Y,Yes,15,3,2,80,1,37,5,3,7,2,1,2
20,No,Travel_Rarely,961,Research & Development,4,3,Life Sciences,1,1409,1,Female,70,3,2,Healthcare Representative,4,Divorced,7646,21657,1,Y,No,14,4,2,80,1,3,0,3,3,3,3,2
23,No,Travel_Frequently,1398,Sales,3,3,Medical,1,1410,1,Male,49,3,2,Healthcare Representative,1,Single,6248,24960,4,Y,Yes,15,3,1,80,1,2,3,3,2,2,0,2
22,No,Travel_Frequently,1053,Research & Development,26,1,Life Sciences,1,1411,3,Male,62,3,1,Research Director,1,Married,4072,17042,1,Y,No,23,3,3,80,0,5,5,2,5,3,5,2
22,No,Travel_Rarely,1402,Research & Development,24,4,Medical,1,1412,2,Male,69,2,2,Human Resources,4,Divorced,7541,16900,1,Y,No,19,3,2,80,3,7,1,3,5,2,4,5
40,Yes,Travel_Rarely,1374,Research & Development,23,3,Life Sciences,1,1413,4,Male,63,4,1,Laboratory Technician,4,Married,4622,14434,1,Y,No,16,3,2,80,2,22,2,3,6,1,1,1
26,Yes,Travel_Rarely,1433,Research & Development,25,1,Human Resources,1,1414,1,Male,91,4,2,Human Resources,3,Divorced,5563,19906,1,Y,No,17,3,3,80,1,10,4,1,6,2,4,4
52,No,Travel_Rarely,932,Research & Development,17,4,Life Sciences,1,1415,4,Female,48,1,1,Research Director,4,Married,6901,24809,4,Y,No,24,3,3,80,1,34,5,3,4,4,0,0
37,No,Travel_Rarely,239,Research & Development,7,3,Life Sciences,1,1416,3,Male,72,3,1,Laboratory Technician,4,Divorced,5917,9477,4,Y,Yes,21,3,1,80,3,21,5,3,8,5,1,5
59,Yes,Travel_Rarely,891,Sales,26,2,Life Sciences,1,1417,2,Male,98,3,1,Research Scientist,3,Married,6702,4802,1,Y,Yes,18,3,1,80,0,40,5,2,9,8,1,3
52,No,Travel_Rarely,645,Sales,4,2,Medical,1,1418,3,Female,92,3,1,Manufacturing Director,3,Single,6257,5122,9,Y,Yes,19,3,4,80,0,35,3,3,3,3,2,3
35,No,Travel_Rarely,1116,Research & Development,23,1,Life Sciences,1,1419,4,Male,39,3,2,Research Scientist,1,Married,7251,14782,2,Y,Yes,24,3,1,80,0,14,6,3,10,1,0,5
34,No,Non-Travel,156,Sales,13,3,Medical,1,1420,3,Male,42,3,2,Manufacturing Director,2,Married,7086,4456,0,Y,No,15,3,2,80,1,17,3,3,5,2,5,5
41,Yes,Travel_Rarely,211,Research & Development,12,3,Technical Degree,1,1421,4,Male,34,2,1,Healthcare Representative,3,Divorced,6394,20033,1,Y,No,18,3,2,80,2,20,2,3,8,4,4,2
20,No,Travel_Rarely,104,Research & Development,1,3,Medical,1,1422,1,Male,87,4,2,Research Scientist,4,Single,5715,4320,4,Y,No,12,3,3,80,1,2,0,2,2,2,0,2
49,No,Travel_Rarely,1305,Sales,21,4,Medical,1,1423,1,Female,88,3,2,Research Director,1,Divorced,8767,12697,9,Y,No,20,3,1,80,1,30,1,2,11,3,1,1
52,No,Travel_Rarely,1136,Research & Development,19,4,Life Sciences,1,1424,3,Female,88,3,2,Sales Executive,4,Single,8495,19527,4,Y,No,19,4,4,80,0,32,0,2,5,3,0,5
55,No,Travel_Rarely,1462,Research & Development,21,3,Medical,1,1425,1,Male,44,3,3,Laboratory Technician,3,Married,10795,13964,9,Y,Yes,12,3,4,80,0,37,6,2,10,8,1,4
30,No,Travel_Rarely,1382,Research & Development,20,1,Life Sciences,1,1426,4,Male,30,1,1,Sales Representative,2,Single,5656,10237,3,Y,Yes,23,3,4,80,0,13,3,3,11,0,3,6
42,No,Travel_Frequently,189,Human Resources,18,4,Marketing,1,1427,1,Male,67,3,1,Sales Executive,1,Married,5504,21698,2,Y,No,22,3,4,80,1,25,3,3,9,9,3,5
26,Yes,Travel_Rarely,715,Research & Development,11,3,Life Sciences,1,1428,2,Male,82,3,2,Research Scientist,3,Married,7290,6406,3,Y,No,15,3,3,80,2,5,5,2,5,1,2,4
21,No,Travel_Rarely,990,Sales,20,3,Medical,1,1429,2,Female,81,3,4,Laboratory Technician,3,Married,10533,20993,5,Y,No,16,3,1,80,2,1,5,3,1,1,1,1
31,Yes,Non-Travel,797,Research & Development,3,3,Life Sciences,1,1430,3,Male,30,3,2,Research Scientist,4,Single,6946,9591,2,Y,No,14,4,1,80,0,15,0,4,8,6,2,8
54,No,Travel_Frequently,1373,Research & Development,29,3,Technical Degree,1,1431,3,Male,40,1,3,Research Scientist,2,Married,12484,5119,7,Y,Yes,18,3,1,80,0,36,1,2,6,6,0,6
51,No,Travel_Rarely,1378,Research & Development,17,4,Life Sciences,1,1432,3,Male,87,2,3,Manager,3,Divorced,13709,19784,0,Y,No,20,3,1,80,2,36,3,3,7,2,2,2
28,No,Travel_Rarely,997,Sales,12,2,Medical,1,1433,3,Female,69,2,2,Sales Representative,4,Married,5719,26583,2,Y,Yes,13,3,4,80,0,8,3,3,8,1,0,6
58,No,Travel_Rarely,1070,Sales,10,3,Life Sciences,1,1434,4,Female,89,4,2,Manager,1,Single,9539,21981,3,Y,No,21,4,4,80,0,38,6,1,10,5,2,3
20,Yes,Travel_Rarely,1231,Research & Development,8,1,Medical,1,1435,4,Female,73,1,2,Manager,4,Single,6989,23873,4,Y,No,23,3,3,80,0,2,0,3,2,2,2,2
45,No,Travel_Rarely,767,Research & Development,15,4,Technical Degree,1,1436,2,Female,35,2,2,Human Resources,1,Divorced,8167,5511,1,Y,No,15,3,3,80,1,24,4,4,12,8,1,3
46,No,Travel_Rarely,693,Research & Development,5,2,Medical,1,1437,4,Male,57,4,2,Research Director,4,Married,9419,5828,2,Y,Yes,12,3,4,80,0,30,5,2,10,2,3,4
26,No,Travel_Rarely,688,Research & Development,4,1,Medical,1,1438,1,Male,60,3,2,Research Director,2,Single,6446,18949,3,Y,Yes,13,3,2,80,0,5,2,3,4,4,1,4
20,No,Travel_Rarely,584,Research & Development,26,3,Technical Degree,1,1439,2,Male,37,3,2,Manager,4,Divorced,6783,9651,5,Y,Yes,18,3,1,80,1,5,3,3,5,5,1,5
42,No,Travel_Rarely,1081,Research & Development,28,3,Medical,1,1440,3,Female,34,2,1,Healthcare Representative,2,Married,5502,11092,6,Y,No,21,3,3,80,0,21,1,2,6,5,2,6
51,No,Travel_Rarely,1071,Sales,21,2,Medical,1,1441,3,Female,83,3,3,Human Resources,2,Single,12615,12370,6,Y,No,15,3,4,80,0,32,4,3,10,4,0,5
29,No,Travel_Rarely,1381,Sales,20,3,Medical,1,1442,4,Male,46,2,2,Research Scientist,1,Divorced,6838,13784,2,Y,No,24,3,1,80,1,9,0,2,9,2,1,1
59,No,Travel_Rarely,738,Sales,19,3,Medical,1,1443,2,Female,67,3,5,Sales Representative,4,Married,16998,4771,9,Y,No,13,3,1,80,2,40,6,3,4,4,2,4
26,No,Travel_Rarely,1096,Research & Development,21,1,Life Sciences,1,1444,4,Female,38,4,2,Manager,4,Married,7896,8777,7,Y,Yes,15,3,4,80,0,5,0,1,5,3,1,4
32,No,Travel_Rarely,381,Research & Development,4,3,Marketing,1,1445,4,Female,43,3,1,Sales Representative,4,Married,4297,2113,1,Y,Yes,19,3,2,80,0,16,6,3,8,4,1,3
57,No,Travel_Rarely,1085,Research & Development,15,4,Medical,1,1446,4,Male,55,2,1,Manufacturing Director,2,Divorced,7175,2531,1,Y,Yes,13,3,2,80,0,39,1,3,8,1,2,3
42,No,Travel_Rarely,1211,Research & Development,17,4,Life Sciences,1,1447,2,Female,91,3,3,Human Resources,3,Single,9461,11714,1,Y,Yes,22,4,3,80,1,22,6,3,7,2,4,7
22,No,Travel_Rarely,1327,Research & Development,12,4,Marketing,1,1448,3,Male,54,3,1,Sales Representative,4,Single,3449,5410,3,Y,No,20,3,4,80,2,4,5,2,4,4,3,3
